LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg
L01973,27,51876,17817,12.16,36,604,2022-11-19,1,2023-10-13,0.3434536201711774,0.3434536201711774,20s,11.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L01974,45,128500,11507,8.0,60,575,2023-02-18,1,2027-06-07,0.08954863813229572,0.08954863813229572,40s,52.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L01975,38,65499,9840,8.07,36,667,2022-06-05,1,2024-01-23,0.15023130124124032,0.15023130124124032,30s,20.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L01976,57,134515,3763,4.01,12,411,2023-05-16,0,,0.027974575326171803,0.027974575326171803,50s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L01977,54,73950,24423,9.32,36,312,2023-12-03,0,,0.33026369168357,0.33026369168357,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L01978,61,65215,31173,8.46,24,467,2023-01-23,0,,0.4780035267959825,0.4780035267959825,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L01979,36,131706,31924,7.59,60,708,2023-02-12,0,,0.24238834980942403,0.24238834980942403,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L01980,47,23664,13528,8.78,36,773,2024-01-18,1,2026-11-13,0.5716700473292765,0.5716700473292765,40s,34.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L01981,21,52899,8443,10.41,24,820,2022-10-08,0,,0.15960604170211157,0.15960604170211157,20s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L01982,65,124451,14588,11.17,36,834,2023-02-23,0,,0.11721882507975026,0.11721882507975026,60s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L01983,57,87143,47477,6.36,60,529,2022-06-24,0,,0.5448171396440333,0.5448171396440333,50s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L01984,25,40175,42174,16.32,60,564,2023-01-18,0,,1.0497573117610455,1.0497573117610455,20s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L01985,67,43490,43087,6.24,12,628,2022-08-26,0,,0.9907335019544723,0.9907335019544723,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L01986,55,81877,22798,5.15,60,498,2024-03-07,1,2029-01-06,0.27844205332388827,0.27844205332388827,50s,59.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L01987,60,147843,38326,8.14,24,538,2023-11-05,0,,0.25923445817522645,0.25923445817522645,50s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L01988,26,105211,28594,12.01,60,732,2023-03-12,0,,0.27177766583342045,0.27177766583342045,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L01989,22,71818,49374,10.51,60,311,2023-03-15,0,,0.6874878164248517,0.6874878164248517,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L01990,66,115525,11078,5.24,24,733,2024-05-01,0,,0.09589266392555724,0.09589266392555724,60s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L01991,23,20868,29398,17.42,24,347,2022-06-04,0,,1.4087598236534407,1.4087598236534407,20s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L01992,37,120560,26996,6.65,60,821,2023-02-16,0,,0.223921698739217,0.223921698739217,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L01993,54,92144,45485,9.54,60,789,2023-08-23,0,,0.4936295363778434,0.4936295363778434,50s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L01994,67,113542,38775,13.4,36,352,2023-10-28,0,,0.34150358457663244,0.34150358457663244,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L01995,33,88811,11747,5.32,60,656,2023-05-24,0,,0.1322696512819358,0.1322696512819358,30s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L01996,54,137718,4081,17.07,12,792,2024-01-01,0,,0.029633018196604657,0.029633018196604657,50s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L01997,31,96719,24066,12.88,12,603,2023-05-13,0,,0.24882391257146994,0.24882391257146994,30s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L01998,39,144067,12695,8.06,12,519,2023-04-19,0,,0.08811872253881875,0.08811872253881875,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L01999,38,126683,4214,9.52,12,674,2023-07-26,0,,0.03326413173038213,0.03326413173038213,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L02000,62,147819,47839,5.37,60,364,2022-12-26,0,,0.32363228001813027,0.32363228001813027,60s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L02001,38,76241,10965,17.06,36,816,2023-12-13,1,2025-05-20,0.14382025419393765,0.14382025419393765,30s,17.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02002,62,70643,40981,11.1,24,733,2023-10-30,1,2025-09-07,0.5801140948147728,0.5801140948147728,60s,23.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L02003,35,76531,29119,12.15,60,567,2023-11-07,0,,0.3804863388692164,0.3804863388692164,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L02004,47,37131,49553,12.69,48,773,2022-10-19,0,,1.334545258678732,1.334545258678732,40s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L02005,21,89306,22726,9.63,60,822,2022-11-12,1,2025-07-31,0.2544733836472354,0.2544733836472354,20s,33.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L02006,21,36350,44643,9.32,12,661,2022-11-05,0,,1.228143053645117,1.228143053645117,20s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L02007,37,66365,5786,7.1,48,763,2022-07-20,0,,0.08718450990733068,0.08718450990733068,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02008,61,69322,27524,17.21,60,801,2024-04-04,0,,0.39704567092697846,0.39704567092697846,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136
L02009,47,74261,5837,14.74,36,408,2022-06-08,0,,0.0786011499979801,0.0786011499979801,40s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L02010,60,109349,41255,14.18,36,536,2023-01-22,0,,0.37727825585967867,0.37727825585967867,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02011,50,83865,30453,4.77,48,375,2024-02-01,0,,0.36311929887318906,0.36311929887318906,40s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L02012,59,52535,5940,7.19,24,360,2024-03-20,0,,0.11306747882364138,0.11306747882364138,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L02013,35,92497,29499,10.91,48,307,2024-05-14,0,,0.3189184514092349,0.3189184514092349,30s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L02014,44,83220,22830,5.46,36,492,2023-12-09,0,,0.27433309300648884,0.27433309300648884,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02015,57,28253,28208,16.9,48,679,2023-05-05,1,2027-03-16,0.9984072487877393,0.9984072487877393,50s,47.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L02016,67,37522,41575,16.85,12,715,2023-11-26,0,,1.1080166302435903,1.1080166302435903,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L02017,34,56527,28936,4.67,12,472,2023-04-18,0,,0.5118969695897536,0.5118969695897536,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L02018,57,103265,23545,13.31,24,757,2023-06-29,1,2024-02-06,0.22800561661744057,0.22800561661744057,50s,7.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L02019,23,83397,4740,12.44,48,477,2024-02-06,0,,0.05683657685528257,0.05683657685528257,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L02020,44,62000,9439,8.5,48,493,2024-01-04,0,,0.15224193548387097,0.15224193548387097,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L02021,55,103312,5076,12.26,48,352,2023-11-10,0,,0.04913272417531361,0.04913272417531361,50s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L02022,53,128619,33383,7.15,48,416,2023-05-04,0,,0.2595495222323296,0.2595495222323296,50s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L02023,67,24841,34668,6.74,24,750,2022-08-29,1,2023-10-07,1.3955959904995774,1.3955959904995774,60s,13.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L02024,41,131688,20443,7.68,36,532,2022-07-03,1,2022-08-24,0.15523813863070288,0.15523813863070288,40s,2.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02025,69,42733,5473,4.67,60,390,2022-09-08,0,,0.12807432195258933,0.12807432195258933,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L02026,42,141436,35210,10.37,24,632,2022-05-22,0,,0.2489465199807687,0.2489465199807687,40s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L02027,42,93748,34971,12.12,36,713,2023-12-22,0,,0.3730319580151043,0.3730319580151043,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02028,40,25681,39446,11.12,36,636,2023-01-12,0,,1.5359993769713018,1.5359993769713018,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02029,34,77619,11204,17.47,36,523,2024-05-06,0,,0.14434610082582872,0.14434610082582872,30s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L02030,23,21408,45903,17.54,48,313,2024-03-04,0,,2.1441984304932737,2.1441984304932737,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L02031,67,121681,46732,6.9,24,751,2023-12-21,0,,0.38405338549157225,0.38405338549157225,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02032,63,137504,19878,14.93,36,672,2024-02-13,0,,0.14456306725622528,0.14456306725622528,60s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L02033,31,138682,34740,11.03,60,763,2023-01-20,0,,0.25050114650783806,0.25050114650783806,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02034,69,68365,5057,11.0,60,829,2023-05-10,0,,0.07397059899071162,0.07397059899071162,60s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L02035,37,36101,11831,7.17,12,477,2023-07-12,0,,0.32771945375474365,0.32771945375474365,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L02036,41,57170,46555,5.03,36,694,2022-07-13,0,,0.814325695294735,0.814325695294735,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02037,65,96060,36097,14.0,24,677,2024-02-04,0,,0.37577555694357695,0.37577555694357695,60s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L02038,60,87384,37329,6.61,48,359,2024-05-10,0,,0.42718346608074703,0.42718346608074703,50s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L02039,31,120354,20131,8.39,12,574,2023-01-03,0,,0.16726490187280854,0.16726490187280854,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02040,43,105674,46262,9.53,36,849,2024-03-10,0,,0.43778034332002197,0.43778034332002197,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L02041,64,58622,19600,15.65,48,597,2023-01-22,0,,0.3343454675719013,0.3343454675719013,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02042,34,24606,7478,4.5,24,498,2023-11-07,0,,0.303909615540925,0.303909615540925,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L02043,24,86177,24730,14.91,24,750,2022-05-21,1,2022-11-29,0.28696752033605255,0.28696752033605255,20s,6.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L02044,32,56818,40321,5.12,12,828,2022-06-29,0,,0.7096518708859868,0.7096518708859868,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L02045,29,59994,3886,14.16,12,418,2023-09-05,0,,0.06477314398106478,0.06477314398106478,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L02046,22,141162,14530,15.49,36,779,2023-08-06,1,2023-09-01,0.10293138380017285,0.10293138380017285,20s,1.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L02047,40,74182,19738,10.68,48,406,2022-07-14,0,,0.2660753282467445,0.2660753282467445,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02048,39,57190,29014,11.2,60,697,2023-04-11,0,,0.5073264556740689,0.5073264556740689,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L02049,56,62192,42339,4.58,48,408,2022-08-26,1,2025-03-30,0.6807788783123231,0.6807788783123231,50s,32.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L02050,40,117384,18779,13.06,24,572,2023-09-06,0,,0.15997921352143393,0.15997921352143393,30s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L02051,40,46924,35577,4.53,24,564,2022-10-15,0,,0.7581834455715625,0.7581834455715625,30s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L02052,58,124763,7096,17.08,36,560,2023-05-17,0,,0.05687583658616737,0.05687583658616737,50s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L02053,56,97120,8965,14.87,60,451,2023-03-12,0,,0.09230848434925865,0.09230848434925865,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L02054,34,126712,35963,10.01,36,533,2023-09-04,0,,0.2838168444977587,0.2838168444977587,30s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L02055,63,21080,35675,13.26,24,838,2023-12-16,0,,1.6923624288425048,1.6923624288425048,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02056,57,98038,40958,12.34,24,389,2022-09-14,0,,0.41777678043207733,0.41777678043207733,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L02057,56,127598,24087,14.1,48,545,2023-09-14,0,,0.18877255129390744,0.18877255129390744,50s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L02058,39,44220,47466,10.66,60,471,2022-12-14,0,,1.0734056987788332,1.0734056987788332,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L02059,21,64783,42809,9.73,48,402,2023-09-25,0,,0.6608060756679993,0.6608060756679993,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L02060,25,30857,45261,5.66,48,568,2023-07-16,0,,1.4667984574002657,1.4667984574002657,20s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L02061,61,124533,49111,17.95,36,378,2022-09-15,1,2025-02-18,0.39436133394361333,0.39436133394361333,60s,30.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L02062,62,53268,6646,5.62,48,672,2023-08-21,1,2025-03-06,0.12476533753848465,0.12476533753848465,60s,19.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L02063,48,90726,18304,17.62,12,370,2023-09-12,1,2024-06-17,0.20175032515486188,0.20175032515486188,40s,9.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L02064,35,144325,26437,10.77,12,804,2024-05-01,1,2024-08-05,0.18317685778624632,0.18317685778624632,30s,3.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L02065,61,74021,9387,17.7,48,402,2023-10-11,0,,0.12681536320773834,0.12681536320773834,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L02066,34,60484,33215,4.48,60,696,2024-04-02,0,,0.5491534951392104,0.5491534951392104,30s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136
L02067,48,66009,30153,13.97,48,587,2023-01-11,0,,0.4568013452710994,0.4568013452710994,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02068,33,134902,8400,9.86,24,758,2024-04-24,0,,0.06226742375946984,0.06226742375946984,30s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136
L02069,22,106173,44424,15.51,24,401,2023-12-25,0,,0.41841146054081546,0.41841146054081546,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02070,25,36167,26218,13.43,60,773,2022-07-05,0,,0.7249149777421406,0.7249149777421406,20s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02071,59,106078,3303,14.04,36,633,2024-01-27,0,,0.031137464884330397,0.031137464884330397,50s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L02072,47,38715,7561,14.21,12,376,2023-04-16,1,2023-05-31,0.19529897972362134,0.19529897972362134,40s,2.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L02073,29,144697,25043,16.07,12,808,2024-03-13,0,,0.17307200563937056,0.17307200563937056,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L02074,67,141293,21676,17.02,36,331,2022-06-27,0,,0.1534117047553665,0.1534117047553665,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L02075,36,98653,14231,8.59,48,572,2022-11-11,0,,0.14425308911031595,0.14425308911031595,30s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L02076,28,129522,18608,6.1,60,377,2024-03-31,0,,0.14366671299084324,0.14366671299084324,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L02077,37,47387,7090,16.71,48,603,2023-12-03,0,,0.1496190938443033,0.1496190938443033,30s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L02078,41,111815,42776,12.6,36,485,2022-11-24,0,,0.3825604793632339,0.3825604793632339,40s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L02079,36,68795,40486,13.62,60,719,2024-03-23,0,,0.5885020713714659,0.5885020713714659,30s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L02080,53,70022,6199,16.57,12,743,2023-07-15,1,2024-01-19,0.08852931935677359,0.08852931935677359,50s,6.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L02081,35,27897,44432,13.48,12,338,2023-06-16,0,,1.5927160626590673,1.5927160626590673,30s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L02082,34,95088,19267,4.75,48,579,2023-03-17,1,2023-06-29,0.2026228335857311,0.2026228335857311,30s,3.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L02083,40,114542,44271,8.63,24,333,2023-05-27,0,,0.3865045136281888,0.3865045136281888,30s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L02084,22,143128,36902,16.99,36,478,2023-08-23,0,,0.25782516349002293,0.25782516349002293,20s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L02085,40,43401,10771,10.2,36,501,2023-07-22,0,,0.2481740052072533,0.2481740052072533,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L02086,57,145224,20715,17.69,48,637,2023-01-22,0,,0.14264171211370022,0.14264171211370022,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L02087,26,30057,30713,4.0,36,839,2022-06-18,0,,1.0218251987889677,1.0218251987889677,20s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L02088,65,97681,41886,6.49,12,374,2022-07-14,0,,0.42880396392338327,0.42880396392338327,60s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02089,22,136750,6688,10.21,48,653,2023-03-07,0,,0.04890676416819013,0.04890676416819013,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L02090,42,104766,48950,12.88,12,722,2022-07-10,0,,0.4672317354867037,0.4672317354867037,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L02091,59,70064,40010,12.51,60,715,2023-07-18,0,,0.5710493263302123,0.5710493263302123,50s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L02092,67,25375,26487,15.42,60,420,2023-03-18,0,,1.043822660098522,1.043822660098522,60s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L02093,37,65097,47398,15.46,24,313,2024-05-06,0,,0.7281134307264544,0.7281134307264544,30s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
