LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD
L02748,52,56668,14945,15.7,12,334,2024-02-17,0,,0.2637290887273241,0.2637290887273241,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.12,0.24998069476491355,16104.486554916597
L02749,65,126572,27944,7.12,12,648,2023-07-24,1,2024-03-01,0.2207755269727901,0.2207755269727901,60s,7.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.15,0.38582757148012115,29407.465963917715
L02750,66,90935,20839,14.2,36,500,2022-09-19,0,,0.2291636883488206,0.2291636883488206,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.04,0.3371910067970061,20222.597735530497
L02751,30,149703,43854,6.88,24,654,2024-02-23,0,,0.2929400212420592,0.2929400212420592,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.11,0.29317373904791916,45833.70900214872
L02752,29,53326,22280,9.07,48,607,2023-06-07,0,,0.417807448524172,0.417807448524172,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.15,0.26807596117818766,22597.927843118265
L02753,38,107191,13006,16.95,24,320,2023-09-14,0,,0.1213348135571083,0.1213348135571083,30s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.52,0.21549292992644165,13592.153022001214
L02754,46,23143,38805,4.38,48,524,2023-09-09,0,,1.6767489089573522,1.6767489089573522,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.13,0.2785856241359766,37488.92144359629
L02755,26,47606,42916,15.32,36,406,2024-05-10,1,2025-06-18,0.9014830063437382,0.9014830063437382,20s,13.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.21,0.2707345673758482,45222.617550289
L02756,59,135852,5246,17.37,36,378,2022-05-31,0,,0.0386155522185908,0.0386155522185908,50s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.15,0.3526618238037919,5137.683513674701
L02757,54,135199,44209,12.55,12,782,2024-05-03,0,,0.3269920635507659,0.3269920635507659,50s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.15,0.2894137137700507,44512.98054799557
L02758,57,136752,12950,5.16,12,797,2022-09-22,0,,0.0946969696969697,0.0946969696969697,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.07,0.28548689405792416,13498.926438178045
L02759,26,96023,21309,16.81,12,623,2024-03-31,0,,0.2219155827249721,0.2219155827249721,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.06,0.2553187705635402,21031.1512282207
L02760,60,28198,37354,5.39,36,544,2024-03-05,0,,1.3247038797077806,1.3247038797077806,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.14,0.25041666559201836,37293.07436997988
L02761,67,60857,19057,6.64,48,405,2023-06-24,1,2024-06-07,0.3131439275679051,0.3131439275679051,60s,12.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.78,0.2682615750449458,19469.7362039599
L02762,50,80022,11906,15.67,36,808,2022-08-14,0,,0.1487840843767963,0.1487840843767963,40s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.18,0.34347886521809884,11912.483267400636
L02763,49,133591,4845,14.6,36,574,2023-03-11,1,2023-07-28,0.0362674132239447,0.0362674132239447,40s,5.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.7,0.5449942976848713,4659.229895148236
L02764,25,112203,28293,5.3,12,833,2024-05-08,0,,0.2521590331809309,0.2521590331809309,20s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.08,0.3073621753040988,27326.533099746393
L02765,60,68281,34236,15.89,24,476,2022-10-27,0,,0.5013986321231382,0.5013986321231382,50s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.06,0.3379042085923403,34018.381195149486
L02766,58,47277,4933,15.73,12,747,2023-11-11,1,2024-09-03,0.1043424921209044,0.1043424921209044,50s,10.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.77,0.17616979502033078,4997.82916485779
L02767,26,111200,3792,8.43,24,826,2023-03-08,0,,0.0341007194244604,0.0341007194244604,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.15,0.36930341098656916,3792.4464270152966
L02768,23,93410,19676,8.99,48,680,2022-05-22,0,,0.2106412589658494,0.2106412589658494,20s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.13,0.2580323118242026,19482.253252099265
L02769,58,85214,14008,11.01,48,574,2022-09-17,0,,0.1643861337338935,0.1643861337338935,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.05,0.2739074136751151,14727.005032766034
L02770,50,84874,9710,16.66,60,639,2022-06-01,0,,0.1144048825317529,0.1144048825317529,40s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.04,0.2572102572389159,9558.475712365664
L02771,45,27048,25568,12.84,60,437,2023-01-20,0,,0.9452824608104112,0.9452824608104112,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.13,0.21124435052945986,26778.63916104849
L02772,54,68122,36746,17.17,60,700,2023-01-11,0,,0.5394145797246117,0.5394145797246117,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.02,0.32252139526267903,36560.13426825717
L02773,41,83175,14145,4.08,48,707,2023-11-16,0,,0.1700631199278629,0.1700631199278629,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.06,0.2949085255040785,14161.017624581646
L02774,24,31447,24033,5.53,12,433,2023-09-19,0,,0.764238242121665,0.764238242121665,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.09,0.31731058838142134,22986.741769443826
L02775,62,117217,5589,4.35,12,469,2023-01-06,0,,0.0476807971539964,0.0476807971539964,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.08,0.3696910001263901,5395.506863813374
L02776,44,105488,14408,13.71,12,756,2023-04-04,0,,0.1365842560291218,0.1365842560291218,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.08,0.3887488866367063,14792.258402567624
L02777,66,140877,39733,13.83,36,659,2023-08-11,0,,0.2820403614500593,0.2820403614500593,60s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.16,0.3186653660487064,40718.067371811216
L02778,59,100821,30260,6.38,60,545,2023-10-23,0,,0.3001358843891649,0.3001358843891649,50s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.1,0.3100730318140147,29630.743581509498
L02779,28,83815,8983,10.04,12,381,2022-12-11,0,,0.1071765197160412,0.1071765197160412,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.25,0.28766038332637206,9165.962368953808
L02780,32,56366,37294,8.86,60,778,2023-06-14,0,,0.6616399957421141,0.6616399957421141,30s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.03,0.2768196743005691,38002.510299239235
L02781,28,28301,38122,13.36,60,484,2022-10-12,0,,1.3470195399455849,1.3470195399455849,20s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.03,0.26596873635629514,38129.90807438712
L02782,58,99618,8458,6.61,36,565,2023-03-17,0,,0.0849043345580116,0.0849043345580116,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.07,0.34169161999054665,7860.900268719261
L02783,50,60285,4019,12.99,48,843,2022-06-29,1,2026-04-05,0.0666666666666666,0.0666666666666666,40s,46.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.81,0.3868636504809581,4039.699087011831
L02784,44,139870,16698,8.44,12,568,2024-01-29,0,,0.1193822835490098,0.1193822835490098,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.06,0.28790810385816357,16394.104206952514
L02785,58,39450,16300,4.91,36,645,2023-01-14,1,2025-07-31,0.4131812420785805,0.4131812420785805,50s,31.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.18,0.3167792943185954,16561.86879444625
L02786,40,119405,24868,17.4,48,603,2023-07-14,0,,0.2082659855114945,0.2082659855114945,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.04,0.24971906127496904,25711.02676977513
L02787,35,62738,48760,7.28,48,541,2023-11-20,0,,0.7772004207976028,0.7772004207976028,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.03,0.3039715792937582,48040.63961276995
L02788,23,104351,11566,4.02,12,788,2023-02-08,1,2023-09-15,0.1108374620271966,0.1108374620271966,20s,7.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.77,0.29711765756925973,11339.862068087486
L02789,69,107350,39214,15.73,60,341,2023-11-23,0,,0.3652911038658593,0.3652911038658593,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.09,0.27221373011491257,38968.4183112328
L02790,45,54103,8413,11.51,24,411,2023-02-17,0,,0.1554996950261538,0.1554996950261538,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.08,0.23722171678648174,7988.626606721382
L02791,66,21987,40597,16.98,60,470,2022-11-27,0,,1.8464092418247149,1.8464092418247149,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.11,0.23191270552523732,41272.92512459125
L02792,41,36636,35383,14.46,60,384,2024-03-20,0,,0.9657986679768532,0.9657986679768532,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.04,0.1986621811852118,35354.1036883038
L02793,46,144535,12458,6.77,24,546,2023-02-25,0,,0.0861936555159649,0.0861936555159649,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.06,0.2927267398903977,12209.093950057086
L02794,38,84367,39527,13.54,48,388,2022-10-18,0,,0.4685125700807188,0.4685125700807188,30s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.06,0.29952587083786336,39384.9761968988
L02795,56,95561,37082,12.0,24,550,2023-03-18,1,2024-01-11,0.388045332300834,0.388045332300834,50s,10.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.13,0.2068560903468692,37768.0683269431
L02796,60,64885,8710,13.51,24,787,2023-12-13,0,,0.134237497110272,0.134237497110272,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.03,0.30977561585720154,8671.597545868519
L02797,21,78348,28052,14.41,36,611,2023-08-29,0,,0.358043600347169,0.358043600347169,20s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.19,0.23773315749843543,27681.448597485876
L02798,61,103625,20604,7.47,36,529,2024-02-03,0,,0.1988323281061519,0.1988323281061519,60s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.09,0.2769601136586623,20591.488337481172
L02799,29,132647,41247,10.11,36,318,2024-01-22,0,,0.3109531312430737,0.3109531312430737,20s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.19,0.3178491855004028,42103.8927857939
L02800,69,114671,17691,11.02,48,457,2022-10-01,0,,0.1542761465409737,0.1542761465409737,60s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.05,0.36422631354315965,18290.607361620303
L02801,47,20570,15084,13.02,24,420,2022-10-06,0,,0.7333009236752552,0.7333009236752552,40s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.05,0.3902391647862716,16564.122179758415
L02802,25,44198,10735,12.28,12,413,2022-09-30,0,,0.2428842934069414,0.2428842934069414,20s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.04,0.24892238157971186,11432.01366975426
L02803,57,60364,27369,9.21,24,632,2022-08-12,0,,0.4533993771121861,0.4533993771121861,50s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.1,0.3310461834288398,27037.840095775413
L02804,68,35077,42911,12.8,48,741,2023-07-24,0,,1.2233372295236196,1.2233372295236196,60s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.08,0.2503567610477541,43626.952859173565
L02805,61,46897,39103,7.26,36,578,2024-04-27,0,,0.8338060003838199,0.8338060003838199,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.15,0.31738801882052287,39021.65596544693
L02806,49,34234,12636,8.7,48,589,2023-06-30,1,2026-10-08,0.3691067359934568,0.3691067359934568,40s,40.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.71,0.21454425785562128,12278.990697566169
L02807,62,36713,7858,10.24,36,742,2022-11-04,0,,0.214038623920682,0.214038623920682,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.05,0.2985092569541629,7519.108844724933
L02808,68,38857,41362,13.18,48,749,2023-04-16,1,2025-12-19,1.0644671487762822,1.0644671487762822,60s,33.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.13,0.23764968854610616,41724.65910837845
L02809,43,57574,3869,11.75,12,439,2022-10-28,0,,0.0672004724354743,0.0672004724354743,40s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.06,0.29013240023053266,3875.650392140646
L02810,39,126888,17385,9.19,36,724,2023-07-17,0,,0.1370105920181577,0.1370105920181577,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.17,0.3200040831329358,17597.28737317901
L02811,35,143870,28614,12.54,36,591,2022-11-27,0,,0.1988878848960867,0.1988878848960867,30s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.31,0.2844381302289261,28713.308537442383
L02812,64,128024,23577,13.09,24,338,2023-04-12,0,,0.1841607823533087,0.1841607823533087,60s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.07,0.33817576970496616,22638.117104570447
L02813,53,20891,24972,12.92,48,463,2022-06-12,1,2022-09-24,1.1953472787324686,1.1953472787324686,50s,3.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.66,0.5283476434981421,24618.689123331384
L02814,21,42836,27837,5.0,60,548,2023-12-29,0,,0.6498505929591932,0.6498505929591932,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.26,0.22229138450526345,27375.767884667803
L02815,25,127481,27232,14.57,60,365,2023-05-20,0,,0.2136161467199033,0.2136161467199033,20s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.06,0.2696985724086333,26292.478553836456
L02816,47,99345,28972,14.79,24,535,2022-07-15,0,,0.2916301776636972,0.2916301776636972,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.05,0.22257863855931717,28467.83278972
L02817,35,144717,43376,11.84,48,768,2023-02-05,0,,0.2997298175058908,0.2997298175058908,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.09,0.2783654709028367,44320.719113260435
L02818,53,136524,39775,14.9,12,713,2024-01-13,0,,0.2913407166505523,0.2913407166505523,50s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.08,0.2800578075963883,40502.69759377902
L02819,65,142402,13961,14.47,24,582,2022-08-07,0,,0.0980393533798682,0.0980393533798682,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.14,0.29342242306153793,14808.260307537717
L02820,52,24743,11951,12.76,36,633,2023-06-12,0,,0.4830052944267065,0.4830052944267065,50s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.09,0.2534498536096433,11604.577036638488
L02821,46,61908,46039,4.05,12,722,2022-10-24,0,,0.7436680235187698,0.7436680235187698,40s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.04,0.3203904362129799,45380.732718176776
L02822,33,140014,39881,15.66,48,531,2024-02-22,0,,0.2848358021340723,0.2848358021340723,30s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.23,0.22683898812553732,39332.44183987997
L02823,60,41383,16042,4.38,36,538,2022-11-14,1,2023-09-24,0.3876471014667859,0.3876471014667859,50s,10.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.31,0.43735989771083944,16713.732387852717
L02824,67,74679,31688,6.92,60,559,2024-04-17,0,,0.4243227681141954,0.4243227681141954,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.1,0.34670022801313877,31704.028680937696
L02825,48,124447,45826,12.34,48,807,2023-10-30,0,,0.3682370808456612,0.3682370808456612,40s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.4,0.29024393165513657,44925.20432128411
L02826,30,143671,31668,6.66,36,455,2023-01-04,0,,0.2204202657460447,0.2204202657460447,20s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.15,0.33899687393769307,30791.544008128083
L02827,26,148833,4607,4.48,48,625,2024-02-02,0,,0.0309541566722433,0.0309541566722433,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.04,0.26750505485664283,4450.1900695464865
L02828,68,142688,32355,7.01,36,362,2024-03-06,0,,0.226753476115721,0.226753476115721,60s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.12,0.2860622448297247,31660.563212542733
L02829,39,66408,7166,10.22,48,362,2023-12-12,0,,0.107908685700518,0.107908685700518,30s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.08,0.2797991274852446,7203.769402700034
L02830,27,147368,36539,9.26,60,503,2022-10-07,0,,0.247943922696922,0.247943922696922,20s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.07,0.3288061809142886,35398.88376244712
L02831,60,87092,46918,13.93,24,493,2023-10-10,0,,0.5387176778578974,0.5387176778578974,50s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.06,0.3156878510292202,47289.925905935335
L02832,61,28039,9303,5.69,36,365,2022-09-06,0,,0.3317878668996754,0.3317878668996754,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.1,0.30571006315617916,9546.212987078197
L02833,47,109147,3422,12.3,36,335,2023-12-29,0,,0.0313522130704462,0.0313522130704462,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.09,0.28547523475734504,3347.384982505088
L02834,65,101619,37710,4.65,60,397,2022-05-28,1,2022-08-28,0.3710920201930741,0.3710920201930741,60s,3.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.67,0.2473220211772367,36287.76341790139
L02835,61,96313,8147,7.78,24,522,2024-01-12,1,2025-06-30,0.0845887886370479,0.0845887886370479,60s,18.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.67,0.309099912658263,7620.561286043961
L02836,30,32901,5223,16.0,48,756,2024-04-05,1,2027-12-01,0.1587489741953132,0.1587489741953132,20s,44.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.16,0.2915132713653824,5123.32208277845
L02837,56,146354,38391,11.67,36,631,2024-05-13,0,,0.2623160282602457,0.2623160282602457,50s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.05,0.27570566621734194,38058.56479552599
L02838,45,135427,32784,9.51,24,341,2023-07-13,1,2024-07-23,0.2420787582978283,0.2420787582978283,40s,13.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.06,0.2256842417376001,33219.454360431795
L02839,50,105380,23881,9.47,48,576,2022-10-31,1,2024-11-10,0.2266179540709812,0.2266179540709812,40s,25.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.15,0.23459113903459872,23503.306091594583
L02840,26,62801,24199,4.74,36,556,2023-11-26,1,2026-02-15,0.3853282591041544,0.3853282591041544,20s,27.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.74,0.2038563096497907,23291.411288881296
L02841,63,43731,10076,5.84,36,318,2024-04-07,0,,0.2304086346070293,0.2304086346070293,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.19,0.2766785813232088,9740.53816676229
L02842,22,74327,32412,11.54,48,381,2022-12-09,1,2025-12-07,0.4360730286436961,0.4360730286436961,20s,36.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.68,0.3189106446831125,32885.974271674255
L02843,42,73096,49390,5.98,60,615,2022-07-17,0,,0.675686768085805,0.675686768085805,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.08,0.24190820959612533,49657.91144922566
L02844,48,62139,25217,4.89,24,761,2024-01-14,0,,0.4058159931765879,0.4058159931765879,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.06,0.2931590345837417,26592.925577225917
L02845,46,92043,35586,15.4,36,765,2022-08-02,0,,0.3866236432971546,0.3866236432971546,40s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.07,0.2810925055925914,34962.35391366866
L02846,40,146117,21506,9.54,48,571,2022-08-10,0,,0.1471834215046846,0.1471834215046846,30s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.11,0.27676010548640156,21819.865487926494
L02847,47,37970,7682,13.15,36,550,2022-11-08,0,,0.2023176191730313,0.2023176191730313,40s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.1,0.24582126425057768,7402.215785160802
L02848,22,39195,48413,13.41,48,707,2023-03-29,0,,1.235183059063656,1.235183059063656,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.04,0.27283440348150634,47952.25147148575
L02849,66,65537,17161,17.61,36,813,2023-11-12,1,2024-08-04,0.2618520835558539,0.2618520835558539,60s,9.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.76,0.3440937270213723,17036.994335468848
L02850,54,140104,25184,6.24,12,774,2023-03-08,0,,0.1797521840918175,0.1797521840918175,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.18,0.28203055248944775,26181.015659922738
